age;gender;maritalStatus;education;employmentStatus;occupationSector;dependents;homeOwnership;hasMortgage;annualIncome;loanType;purpose;loanAmount;termMonths;interestRate;ltv;dti;previousLoansCount;previousDefaultsCount;target_PD;default
24;Mujer;Soltero;Bachillerato;Desempleado;Salud;0;Alquiler;Si;2246.91;Consumo;Otros;817.82;14;0.1408;0.0;0.3401;0;0;0.0632;1
43;Hombre;Casado;Bachillerato;Indefinido;Tecnologia;3;Propia_Hipoteca;Si;50912.13;Personal;Reforma_Hogar;80000.0;28;0.063;0.0;0.7259;4;0;0.006869;0
43;Mujer;Divorciado;Secundaria;Funcionario;Salud;1;Alquiler;No;28585.05;Personal;Educacion;8238.16;21;0.103;0.0;0.1807;0;0;0.000845;0
50;Hombre;Divorciado;Sin Estudios;Indefinido;Construccion;0;Alquiler;No;16264.83;Consumo;Otros;10075.76;19;0.0859;0.0;0.4199;0;1;0.024061;0
37;Hombre;Divorciado;Posgrado;Funcionario;Educacion;4;Propia_Hipoteca;Si;27928.61;Hipotecario;Compra_Vivienda;134406.11;321;0.023;1.0668;0.2412;0;0;0.002069;0
38;Hombre;Divorciado;Secundaria;Temporal;Otros;2;Alquiler;Si;6445.7;Auto;Compra_Vehiculo;5000.0;61;0.0435;0.0;0.1704;2;0;0.006896;0
40;Mujer;Casado;Formacion Profesional;Indefinido;Otros;0;Alquiler;No;23951.51;Consumo;Otros;16785.54;19;0.0901;0.0;0.4766;3;0;0.004612;0
63;Mujer;Casado;Grado;Autonomo;Tecnologia;0;Propia_Hipoteca;Si;13065.28;Personal;Otros;19336.75;60;0.0741;0.0;0.3552;4;0;0.00294;0
52;Hombre;Soltero;Grado;Autonomo;Tecnologia;1;Propia_Pagada;No;261678.75;Auto;Compra_Vehiculo;60000.0;51;0.0501;0.0;0.06;7;0;0.000879;0
31;Mujer;Casado;Grado;Temporal;Construccion;2;Alquiler;No;16113.41;Auto;Compra_Vehiculo;15087.52;48;0.0669;0.0;0.2674;3;0;0.004691;0
35;Mujer;Divorciado;Grado;Funcionario;Educacion;0;Propia_Hipoteca;Si;52758.67;Auto;Compra_Vehiculo;40576.11;72;0.0789;0.0;0.1613;2;0;0.000661;0
40;Hombre;Divorciado;Formacion Profesional;Funcionario;Sector Publico;2;Propia_Hipoteca;Si;19909.61;Personal;Viajes;21240.96;59;0.1223;0.0;0.2898;2;0;0.000496;0
31;Mujer;Casado;Bachillerato;Indefinido;Hosteleria;0;Propia_Hipoteca;Si;16485.01;Personal;Otros;32031.54;47;0.1109;0.0;0.6139;3;0;0.010364;0
22;Mujer;Soltero;Bachillerato;Temporal;Otros;0;Alquiler;No;11097.27;Auto;Compra_Vehiculo;9669.69;74;0.0443;0.0;0.1617;0;0;0.005759;0
33;Hombre;Divorciado;Secundaria;Indefinido;Otros;1;Alquiler;No;6839.15;Consumo;Electrodomesticos;4990.64;7;0.0731;0.0;0.95;2;0;0.009286;0
31;Mujer;Casado;Grado;Inactivo;Educacion;2;Propia_Hipoteca;Si;27595.66;Consumo;Otros;5421.94;15;0.0987;0.0;0.1677;4;0;0.002401;0
60;Hombre;Casado;Secundaria;Autonomo;Otros;2;Propia_Pagada;No;4327.18;Consumo;Viajes;1655.93;20;0.1247;0.0;0.2555;3;1;0.050395;0
43;Hombre;Casado;Bachillerato;Funcionario;Educacion;4;Propia_Hipoteca;Si;24104.06;Consumo;Viajes;16139.12;7;0.1245;0.0;0.95;0;0;0.002706;0
24;Hombre;Soltero;Formacion Profesional;Temporal;Hosteleria;0;Cedida;No;30905.06;Hipotecario;Compra_Vivienda;127774.99;294;0.0236;0.9004;0.2224;2;0;0.008083;0
38;Hombre;Divorciado;Sin Estudios;Indefinido;Sector Publico;0;Propia_Hipoteca;Si;5862.11;Personal;Reforma_Hogar;6246.97;55;0.1078;0.0;0.2957;3;0;0.001754;0
47;Mujer;Soltero;Formacion Profesional;Indefinido;Ventas;0;Propia_Hipoteca;Si;20932.67;Consumo;Viajes;15842.39;18;0.0801;0.0;0.5371;3;0;0.003255;0
50;Hombre;Casado;Bachillerato;Autonomo;Tecnologia;1;Cedida;No;13643.85;Personal;Otros;18968.25;57;0.0606;0.0;0.3376;5;0;0.003761;0
44;Mujer;Soltero;Grado;Desempleado;Sector Publico;0;Propia_Pagada;No;5382.46;Consumo;Electrodomesticos;2955.3;8;0.1179;0.0;0.8604;3;3;0.880405;1
48;Hombre;Casado;Sin Estudios;Funcionario;Sector Publico;2;Propia_Pagada;No;19755.52;Personal;Consolidacion_Deuda;9729.64;13;0.1211;0.0;0.4874;4;0;0.001431;0
40;Hombre;Casado;Bachillerato;Temporal;Hosteleria;2;Alquiler;No;14343.1;Personal;Educacion;9933.61;14;0.0829;0.0;0.6248;1;0;0.022282;0
40;Mujer;Casado;Secundaria;Indefinido;Tecnologia;3;Cedida;No;24631.53;Hipotecario;Reforma_Vivienda;110690.19;279;0.0142;1.1528;0.2272;1;0;0.002977;0
80;Mujer;Divorciado;Bachillerato;Inactivo;Ventas;0;Cedida;No;26971.84;Personal;Reforma_Hogar;45583.47;57;0.12;0.0;0.4685;6;0;0.007742;0
34;Mujer;Casado;Grado;Funcionario;Sector Publico;0;Propia_Hipoteca;Si;30487.05;Hipotecario;Compra_Vivienda;138884.77;330;0.0226;0.323;0.2226;3;0;0.000903;0
26;Hombre;Soltero;Primaria;Desempleado;Tecnologia;0;Alquiler;No;246.16;Consumo;Viajes;500.0;11;0.1345;0.0;0.95;2;0;0.446073;1
36;Mujer;Viudo;Formacion Profesional;Temporal;Agropecuario;1;Propia_Pagada;No;14932.3;Personal;Salud;20203.86;14;0.1125;0.0;0.95;3;0;0.020644;0
40;Hombre;Casado;Bachillerato;Indefinido;Agropecuario;0;Alquiler;No;12960.86;Consumo;Electrodomesticos;3608.35;17;0.081;0.0;0.2087;5;0;0.001968;0
23;Mujer;Soltero;Grado;Desempleado;Educacion;0;Propia_Hipoteca;Si;5184.1;Consumo;Viajes;3531.16;21;0.1101;0.0;0.4297;0;0;0.201907;1
48;Hombre;Casado;Bachillerato;Funcionario;Salud;0;Propia_Hipoteca;Si;21786.03;Consumo;Viajes;14361.42;22;0.1176;0.0;0.4015;4;0;0.001421;0
34;Hombre;Viudo;Grado;Temporal;Agropecuario;1;Propia_Pagada;No;51402.24;Hipotecario;Compra_Vivienda;242888.72;275;0.0293;1.054;0.2835;1;0;0.004922;0
18;Hombre;Soltero;Secundaria;Desempleado;Ventas;0;Cedida;No;5074.98;Consumo;Tecnologia;2081.93;13;0.1187;0.0;0.4054;0;1;0.398785;1
41;Mujer;Casado;Bachillerato;Funcionario;Educacion;4;Propia_Pagada;No;33050.34;Hipotecario;Compra_Vivienda;106777.09;221;0.0118;0.7019;0.1952;3;0;0.000868;0
32;Mujer;Casado;Primaria;Temporal;Salud;3;Alquiler;No;10580.24;Auto;Compra_Vehiculo;11238.23;66;0.0467;0.0;0.2194;4;0;0.00449;0
54;Mujer;Divorciado;Bachillerato;Indefinido;Tecnologia;1;Alquiler;No;36840.23;Hipotecario;Compra_Vivienda;206451.4;341;0.0354;0.5856;0.3128;3;1;0.016593;0
29;Mujer;Casado;Bachillerato;Funcionario;Sector Publico;3;Alquiler;No;37660.47;Auto;Compra_Vehiculo;17563.16;38;0.0466;0.0;0.1587;0;0;0.000803;0
35;Mujer;Soltero;Formacion Profesional;Indefinido;Ventas;1;Alquiler;No;11024.68;Personal;Reforma_Hogar;12928.28;17;0.1106;0.0;0.8981;1;0;0.008875;0
46;Hombre;Divorciado;Bachillerato;Temporal;Otros;2;Propia_Hipoteca;Si;22686.13;Consumo;Electrodomesticos;16700.17;19;0.094;0.0;0.5022;9;4;0.199063;1
37;Hombre;Soltero;Formacion Profesional;Autonomo;Otros;0;Propia_Hipoteca;Si;10878.24;Auto;Compra_Vehiculo;15113.22;83;0.0609;0.0;0.2466;4;0;0.003066;0
30;Mujer;Soltero;Bachillerato;Autonomo;Construccion;1;Alquiler;No;46171.62;Auto;Compra_Vehiculo;60000.0;73;0.0415;0.0;0.2421;1;0;0.001789;0
30;Mujer;Viudo;Primaria;Autonomo;Tecnologia;0;Propia_Pagada;No;47466.34;Hipotecario;Reforma_Vivienda;207228.82;267;0.0379;0.8613;0.2908;3;0;0.00219;0
56;Hombre;Divorciado;Bachillerato;Autonomo;Ventas;0;Propia_Pagada;No;28149.27;Consumo;Otros;5157.9;9;0.0709;0.0;0.2516;6;0;0.00278;0
35;Mujer;Soltero;Grado;Autonomo;Hosteleria;0;Alquiler;Si;26094.9;Auto;Compra_Vehiculo;25932.02;62;0.0629;0.0;0.2258;2;2;0.039599;0
27;Hombre;Soltero;Secundaria;Indefinido;Educacion;0;Propia_Hipoteca;Si;18799.48;Consumo;Electrodomesticos;9039.09;22;0.1269;0.0;0.2953;4;0;0.001252;0
38;Mujer;Casado;Grado;Indefinido;Otros;1;Alquiler;No;12855.32;Auto;Compra_Vehiculo;12807.12;72;0.0734;0.0;0.2058;3;0;0.00184;0
40;Hombre;Casado;Secundaria;Autonomo;Salud;3;Alquiler;No;6219.11;Personal;Reforma_Hogar;5211.71;14;0.0695;0.0;0.7499;0;1;0.145784;1
48;Mujer;Casado;Grado;Indefinido;Tecnologia;3;Alquiler;No;60096.7;Consumo;Otros;30000.0;23;0.1493;0.0;0.3011;0;0;0.000949;0
26;Hombre;Casado;Grado;Funcionario;Salud;2;Propia_Pagada;No;74167.14;Consumo;Viajes;30000.0;11;0.1274;0.0;0.4699;0;0;0.000857;0
62;Mujer;Casado;Grado;Inactivo;Otros;2;Propia_Hipoteca;Si;21678.88;Hipotecario;Reforma_Vivienda;120966.5;249;0.0251;0.8283;0.3451;1;3;0.096364;1
35;Hombre;Soltero;Grado;Temporal;Otros;1;Propia_Hipoteca;Si;26576.61;Hipotecario;Compra_Vivienda;111525.78;184;0.0391;1.0772;0.3644;2;0;0.007042;0
62;Mujer;Divorciado;Formacion Profesional;Indefinido;Ventas;1;Propia_Hipoteca;Si;41708.46;Auto;Compra_Vehiculo;27491.98;39;0.0427;0.0;0.2176;2;1;0.01311;0
44;Hombre;Casado;Secundaria;Indefinido;Otros;2;Propia_Pagada;No;14770.49;Personal;Educacion;10823.16;17;0.1283;0.0;0.5684;2;0;0.003237;0
48;Mujer;Soltero;Bachillerato;Temporal;Construccion;3;Propia_Pagada;No;28046.13;Consumo;Viajes;3768.85;21;0.1389;0.0;0.0869;5;0;0.006223;0
51;Mujer;Casado;Primaria;Indefinido;Hosteleria;1;Propia_Pagada;No;55402.86;Personal;Educacion;52558.6;23;0.1313;0.0;0.5625;1;0;0.002767;0
37;Mujer;Soltero;Grado;Indefinido;Ventas;3;Propia_Hipoteca;Si;26826.55;Consumo;Viajes;4144.94;12;0.1411;0.0;0.1666;0;0;0.001723;0
25;Mujer;Casado;Secundaria;Indefinido;Tecnologia;1;Cedida;No;48535.12;Consumo;Tecnologia;12925.24;6;0.1468;0.0;0.5556;2;0;0.001744;0
50;Hombre;Casado;Bachillerato;Funcionario;Salud;0;Propia_Hipoteca;Si;32802.17;Auto;Compra_Vehiculo;12859.35;83;0.0406;0.0;0.0651;7;0;0.00154;0
68;Hombre;Casado;Secundaria;Indefinido;Hosteleria;2;Alquiler;No;16080.89;Hipotecario;Compra_Vivienda;80000.0;245;0.0341;0.8116;0.3387;4;0;0.001936;0
42;Mujer;Casado;Posgrado;Indefinido;Construccion;2;Alquiler;No;23936.41;Personal;Salud;38712.04;17;0.1041;0.0;0.95;1;0;0.017711;0
42;Hombre;Casado;Secundaria;Indefinido;Otros;2;Propia_Hipoteca;Si;70181.58;Hipotecario;Reforma_Vivienda;410387.46;329;0.034;0.6425;0.3282;3;2;0.007228;0
45;Hombre;Divorciado;Formacion Profesional;Funcionario;Educacion;1;Propia_Hipoteca;Si;56956.73;Personal;Otros;80000.0;35;0.1475;0.0;0.5955;2;0;0.000899;0
24;Mujer;Soltero;Formacion Profesional;Temporal;Ventas;1;Alquiler;No;24008.05;Hipotecario;Compra_Vivienda;127664.43;191;0.03;0.3646;0.4207;1;0;0.00977;0
56;Mujer;Casado;Posgrado;Desempleado;Hosteleria;4;Propia_Pagada;No;7282.5;Consumo;Otros;2222.12;20;0.1439;0.0;0.207;5;0;0.071942;1
27;Hombre;Soltero;Primaria;Temporal;Otros;0;Alquiler;No;10288.17;Consumo;Tecnologia;4297.55;13;0.0979;0.0;0.408;0;0;0.011366;0
59;Hombre;Casado;Primaria;Autonomo;Ventas;3;Propia_Pagada;No;2947.96;Auto;Compra_Vehiculo;5000.0;57;0.0692;0.0;0.42;4;0;0.006543;0
45;Hombre;Casado;Bachillerato;Indefinido;Ventas;2;Cedida;No;18829.49;Personal;Educacion;28401.49;52;0.0908;0.0;0.4223;2;2;0.03711;0
57;Mujer;Casado;Formacion Profesional;Temporal;Sector Publico;0;Cedida;Si;9979.06;Personal;Viajes;13099.77;15;0.0616;0.0;0.95;4;1;0.101135;1
20;Hombre;Casado;Bachillerato;Desempleado;Construccion;4;Alquiler;No;2067.76;Consumo;Tecnologia;500.0;8;0.089;0.0;0.3749;0;0;0.038893;0
52;Hombre;Casado;Bachillerato;Indefinido;Sector Publico;1;Propia_Hipoteca;Si;50267.06;Hipotecario;Reforma_Vivienda;187609.95;328;0.0192;1.1129;0.1757;5;0;0.001411;0
44;Mujer;Casado;Secundaria;Temporal;Tecnologia;1;Cedida;No;3311.0;Auto;Compra_Vehiculo;5000.0;49;0.0644;0.0;0.4215;3;0;0.006831;0
39;Hombre;Soltero;Bachillerato;Indefinido;Construccion;3;Propia_Pagada;No;8425.75;Personal;Viajes;6697.02;30;0.0734;0.0;0.3489;2;0;0.001858;0
55;Mujer;Soltero;Secundaria;Indefinido;Tecnologia;3;Cedida;No;14403.02;Personal;Otros;23244.4;42;0.1106;0.0;0.5582;10;0;0.004453;0
51;Mujer;Casado;Secundaria;Temporal;Educacion;0;Alquiler;No;10527.15;Consumo;Viajes;7151.58;15;0.1452;0.0;0.5975;3;0;0.018988;0
44;Mujer;Soltero;Formacion Profesional;Desempleado;Tecnologia;2;Propia_Pagada;No;5856.62;Consumo;Electrodomesticos;4511.73;11;0.0625;0.0;0.8669;3;1;0.629267;1
18;Mujer;Casado;Secundaria;Indefinido;Agropecuario;1;Alquiler;No;25009.78;Consumo;Otros;5786.95;13;0.0943;0.0;0.2255;0;0;0.001949;0
38;Mujer;Casado;Grado;Indefinido;Tecnologia;3;Propia_Hipoteca;Si;41812.49;Auto;Compra_Vehiculo;22915.73;81;0.0498;0.0;0.0958;2;0;0.002083;0
52;Hombre;Casado;Bachillerato;Autonomo;Hosteleria;2;Propia_Hipoteca;Si;8362.31;Auto;Compra_Vehiculo;5000.0;67;0.0519;0.0;0.1236;3;0;0.0034;0
34;Hombre;Casado;Formacion Profesional;Inactivo;Salud;2;Propia_Pagada;No;25834.95;Consumo;Electrodomesticos;3283.11;11;0.0893;0.0;0.1449;2;0;0.003232;0
45;Mujer;Soltero;Secundaria;Autonomo;Otros;0;Alquiler;No;10992.72;Consumo;Otros;3121.11;14;0.109;0.0;0.2603;6;0;0.003264;0
49;Hombre;Soltero;Formacion Profesional;Indefinido;Hosteleria;2;Alquiler;No;24743.77;Auto;Compra_Vehiculo;20962.92;74;0.0471;0.0;0.1586;9;0;0.002967;0
57;Hombre;Soltero;Grado;Autonomo;Educacion;0;Propia_Pagada;No;7180.73;Auto;Compra_Vehiculo;5000.0;38;0.0678;0.0;0.2449;7;0;0.002574;0
44;Hombre;Casado;Posgrado;Indefinido;Educacion;4;Alquiler;No;11120.17;Personal;Educacion;20909.43;29;0.0849;0.0;0.8633;6;0;0.009116;0
30;Mujer;Divorciado;Grado;Inactivo;Otros;0;Propia_Hipoteca;Si;17208.56;Consumo;Electrodomesticos;10555.03;8;0.0677;0.0;0.9435;2;0;0.012752;0
56;Mujer;Casado;Bachillerato;Indefinido;Sector Publico;2;Alquiler;No;4973.67;Auto;Compra_Vehiculo;5000.0;48;0.0519;0.0;0.2789;7;0;0.001473;0
39;Hombre;Divorciado;Bachillerato;Indefinido;Agropecuario;1;Cedida;No;9175.83;Auto;Compra_Vehiculo;5792.02;48;0.0446;0.0;0.1726;2;0;0.001457;0
48;Hombre;Casado;Grado;Temporal;Salud;0;Propia_Hipoteca;Si;7763.93;Personal;Viajes;12439.08;56;0.0968;0.0;0.428;4;0;0.008979;0
34;Hombre;Soltero;Formacion Profesional;Temporal;Agropecuario;0;Propia_Hipoteca;Si;23305.86;Auto;Compra_Vehiculo;11507.07;48;0.0441;0.0;0.1349;2;0;0.005291;0
26;Hombre;Soltero;Bachillerato;Temporal;Educacion;0;Alquiler;No;24812.98;Personal;Consolidacion_Deuda;46358.73;40;0.1297;0.0;0.6934;3;0;0.032812;0
27;Hombre;Soltero;Grado;Temporal;Sector Publico;0;Cedida;No;28223.02;Personal;Reforma_Hogar;46256.02;24;0.0752;0.0;0.8852;1;0;0.013148;0
59;Hombre;Viudo;Secundaria;Temporal;Otros;0;Propia_Hipoteca;Si;70958.48;Personal;Otros;80000.0;12;0.1196;0.0;0.95;5;1;0.117456;1
41;Hombre;Soltero;Secundaria;Indefinido;Educacion;0;Propia_Hipoteca;Si;16926.14;Personal;Reforma_Hogar;31412.27;16;0.1376;0.0;0.95;3;0;0.021534;0
50;Mujer;Casado;Bachillerato;Indefinido;Sector Publico;2;Propia_Hipoteca;Si;44965.01;Consumo;Otros;12470.01;18;0.098;0.0;0.1996;7;0;0.001553;0
66;Hombre;Divorciado;Posgrado;Inactivo;Tecnologia;0;Propia_Hipoteca;Si;17029.54;Auto;Compra_Vehiculo;22388.28;84;0.0751;0.0;0.242;0;0;0.004297;0
53;Mujer;Casado;Posgrado;Indefinido;Educacion;2;Alquiler;No;33517.76;Consumo;Otros;15156.44;24;0.1028;0.0;0.2511;0;0;0.002599;0
64;Hombre;Soltero;Primaria;Indefinido;Sector Publico;1;Propia_Pagada;No;11913.72;Personal;Reforma_Hogar;5160.27;56;0.1234;0.0;0.1226;0;0;0.001821;0
29;Mujer;Soltero;Posgrado;Autonomo;Salud;1;Alquiler;Si;25464.02;Consumo;Electrodomesticos;13733.12;20;0.0601;0.0;0.3409;3;2;0.035;0
42;Hombre;Casado;Formacion Profesional;Indefinido;Tecnologia;2;Alquiler;No;99556.2;Hipotecario;Compra_Vivienda;299051.62;338;0.0188;0.3829;0.1374;3;0;0.00056;0
31;Hombre;Divorciado;Bachillerato;Desempleado;Agropecuario;2;Propia_Hipoteca;Si;5705.48;Consumo;Electrodomesticos;2167.81;21;0.1086;0.0;0.2394;5;0;0.04054;0
29;Hombre;Soltero;Secundaria;Indefinido;Sector Publico;0;Alquiler;No;24682.02;Consumo;Viajes;17058.79;8;0.0974;0.0;0.95;6;0;0.015347;0
34;Hombre;Soltero;Bachillerato;Indefinido;Sector Publico;4;Propia_Hipoteca;Si;21235.88;Personal;Salud;29169.73;24;0.0704;0.0;0.7383;3;0;0.010427;0
33;Mujer;Casado;Grado;Indefinido;Tecnologia;2;Propia_Pagada;No;17143.97;Personal;Salud;28666.29;46;0.1102;0.0;0.5367;3;0;0.003807;0
34;Mujer;Casado;Secundaria;Funcionario;Educacion;3;Propia_Hipoteca;Si;18151.37;Hipotecario;Reforma_Vivienda;92107.52;268;0.0343;0.4868;0.3255;2;0;0.00072;0
43;Mujer;Casado;Grado;Temporal;Educacion;3;Alquiler;No;20963.0;Personal;Educacion;31516.92;57;0.116;0.0;0.4132;3;3;0.176254;1
45;Mujer;Casado;Bachillerato;Autonomo;Otros;1;Propia_Hipoteca;Si;24567.89;Hipotecario;Compra_Vivienda;108657.13;350;0.0198;0.4365;0.1998;2;0;0.003865;0
53;Mujer;Divorciado;Grado;Autonomo;Otros;0;Propia_Hipoteca;Si;106396.93;Consumo;Otros;16151.77;10;0.1076;0.0;0.1913;3;0;0.001272;0
48;Mujer;Viudo;Secundaria;Indefinido;Ventas;1;Propia_Pagada;No;12109.01;Auto;Compra_Vehiculo;17604.16;48;0.0565;0.0;0.4069;7;0;0.004604;0
65;Mujer;Casado;Bachillerato;Funcionario;Salud;0;Propia_Pagada;No;17622.9;Personal;Salud;32626.46;47;0.1027;0.0;0.5761;2;0;0.002319;0
67;Mujer;Casado;Sin Estudios;Inactivo;Educacion;3;Alquiler;No;28700.46;Hipotecario;Compra_Vivienda;89175.45;253;0.0203;0.3229;0.1812;3;0;0.002871;0
36;Mujer;Viudo;Secundaria;Indefinido;Otros;0;Cedida;No;45237.07;Personal;Educacion;31395.29;21;0.0845;0.0;0.428;2;0;0.002822;0
45;Mujer;Soltero;Grado;Desempleado;Otros;1;Alquiler;No;7160.08;Consumo;Electrodomesticos;1074.98;19;0.0984;0.0;0.1028;5;0;0.037665;0
42;Hombre;Casado;Grado;Autonomo;Educacion;2;Propia_Pagada;No;108039.87;Consumo;Tecnologia;30000.0;19;0.0605;0.0;0.1843;4;1;0.019758;0
29;Mujer;Soltero;Grado;Indefinido;Construccion;0;Alquiler;No;11287.76;Personal;Consolidacion_Deuda;9327.44;12;0.0632;0.0;0.8549;2;5;0.099109;1
53;Mujer;Casado;Primaria;Autonomo;Otros;3;Propia_Hipoteca;Si;41566.85;Personal;Educacion;14842.39;42;0.1093;0.0;0.1232;3;0;0.002016;0
51;Mujer;Casado;Grado;Funcionario;Sector Publico;1;Alquiler;No;54503.42;Hipotecario;Compra_Vivienda;182894.09;199;0.0143;0.9561;0.2273;3;0;0.000545;0
50;Mujer;Divorciado;Bachillerato;Indefinido;Agropecuario;5;Alquiler;No;7879.25;Auto;Compra_Vehiculo;5000.0;76;0.0612;0.0;0.1211;3;0;0.002483;0
53;Hombre;Soltero;Posgrado;Indefinido;Ventas;1;Propia_Pagada;No;41565.12;Consumo;Otros;28851.28;18;0.144;0.0;0.5173;1;0;0.002397;0
34;Mujer;Soltero;Bachillerato;Indefinido;Tecnologia;2;Alquiler;No;82836.04;Consumo;Viajes;11496.16;6;0.1144;0.0;0.2869;2;0;0.000506;0
57;Mujer;Casado;Posgrado;Temporal;Hosteleria;0;Propia_Pagada;No;22018.1;Personal;Viajes;30671.71;37;0.1065;0.0;0.532;4;0;0.00819;0
57;Hombre;Divorciado;Grado;Temporal;Tecnologia;0;Alquiler;Si;57948.98;Auto;Compra_Vehiculo;60000.0;82;0.0597;0.0;0.1849;6;0;0.001965;0
18;Mujer;Casado;Bachillerato;Desempleado;Salud;3;Propia_Pagada;No;1834.98;Consumo;Viajes;1287.69;15;0.1068;0.0;0.6022;1;0;0.428354;1
36;Mujer;Soltero;Formacion Profesional;Indefinido;Educacion;1;Propia_Pagada;No;22911.0;Personal;Reforma_Hogar;41104.03;51;0.0787;0.0;0.4981;2;1;0.027648;0
47;Hombre;Casado;Formacion Profesional;Autonomo;Sector Publico;3;Propia_Hipoteca;Si;100002.08;Personal;Otros;26592.45;52;0.1343;0.0;0.0813;4;0;0.00118;0
76;Hombre;Casado;Posgrado;Inactivo;Otros;1;Propia_Hipoteca;Si;13969.87;Consumo;Tecnologia;6906.86;15;0.1357;0.0;0.4323;4;0;0.005953;0
45;Mujer;Casado;Bachillerato;Indefinido;Tecnologia;0;Propia_Hipoteca;Si;13823.17;Personal;Reforma_Hogar;14535.0;35;0.1174;0.0;0.4275;7;1;0.030728;0
46;Hombre;Divorciado;Formacion Profesional;Temporal;Ventas;2;Cedida;No;53841.74;Personal;Consolidacion_Deuda;27640.86;38;0.1384;0.0;0.2011;5;0;0.002826;0
38;Hombre;Soltero;Secundaria;Funcionario;Educacion;2;Alquiler;No;23121.06;Consumo;Otros;2549.05;23;0.0819;0.0;0.0624;3;0;0.000855;0
41;Hombre;Casado;Primaria;Inactivo;Tecnologia;4;Propia_Pagada;No;14243.9;Personal;Viajes;11966.89;28;0.0725;0.0;0.3925;1;0;0.003577;0
60;Hombre;Divorciado;Bachillerato;Indefinido;Sector Publico;1;Propia_Hipoteca;Si;15737.97;Auto;Compra_Vehiculo;12827.64;65;0.0593;0.0;0.1763;5;0;0.002601;0
43;Mujer;Viudo;Grado;Indefinido;Ventas;1;Cedida;No;55250.07;Personal;Consolidacion_Deuda;39030.1;55;0.1341;0.0;0.2072;7;0;0.000874;0
59;Hombre;Soltero;Grado;Indefinido;Educacion;2;Propia_Hipoteca;Si;14747.74;Personal;Consolidacion_Deuda;13997.53;29;0.0783;0.0;0.4324;9;0;0.004905;0
39;Hombre;Casado;Secundaria;Indefinido;Construccion;3;Cedida;No;5022.65;Auto;Compra_Vehiculo;7524.16;45;0.0587;0.0;0.446;3;0;0.003504;0
46;Mujer;Casado;Formacion Profesional;Funcionario;Sector Publico;1;Propia_Pagada;No;21571.52;Consumo;Otros;16453.74;7;0.1492;0.0;0.95;8;0;0.006495;0
20;Hombre;Soltero;Grado;Autonomo;Construccion;0;Alquiler;No;36151.47;Hipotecario;Reforma_Vivienda;174894.27;350;0.0392;1.1476;0.2785;0;0;0.005172;0
35;Hombre;Casado;Formacion Profesional;Indefinido;Otros;2;Propia_Hipoteca;Si;21781.15;Consumo;Tecnologia;5571.09;21;0.073;0.0;0.1561;1;0;0.002414;0
38;Mujer;Soltero;Grado;Indefinido;Ventas;1;Alquiler;No;36177.07;Consumo;Otros;15917.59;10;0.1298;0.0;0.5599;0;0;0.006182;0
41;Mujer;Casado;Secundaria;Indefinido;Otros;2;Propia_Hipoteca;Si;6097.68;Personal;Educacion;10112.21;24;0.1209;0.0;0.9376;2;2;0.078898;1
40;Mujer;Soltero;Bachillerato;Autonomo;Salud;2;Alquiler;No;22495.88;Consumo;Viajes;12350.49;21;0.0904;0.0;0.3404;3;1;0.033397;0
40;Hombre;Divorciado;Formacion Profesional;Temporal;Otros;2;Propia_Hipoteca;Si;7765.95;Consumo;Electrodomesticos;1093.05;12;0.0991;0.0;0.1484;2;0;0.003003;0
57;Mujer;Soltero;Formacion Profesional;Autonomo;Sector Publico;0;Propia_Hipoteca;Si;136840.18;Personal;Consolidacion_Deuda;80000.0;57;0.1139;0.0;0.1599;3;0;0.001776;0
36;Hombre;Casado;Primaria;Temporal;Otros;3;Propia_Pagada;No;13343.17;Consumo;Viajes;5453.68;19;0.1469;0.0;0.2909;2;3;0.08897;1
49;Mujer;Soltero;Bachillerato;Indefinido;Educacion;1;Cedida;Si;23790.5;Hipotecario;Reforma_Vivienda;133819.37;241;0.0382;1.0593;0.4014;3;0;0.00771;0
42;Mujer;Casado;Primaria;Temporal;Ventas;2;Propia_Pagada;No;14691.85;Auto;Compra_Vehiculo;16998.86;59;0.0706;0.0;0.2792;0;0;0.003428;0
38;Mujer;Casado;Secundaria;Funcionario;Sector Publico;2;Alquiler;No;21572.15;Personal;Otros;14190.93;22;0.1205;0.0;0.4017;2;0;0.000942;0
67;Mujer;Casado;Secundaria;Inactivo;Otros;2;Propia_Pagada;No;26206.08;Hipotecario;Reforma_Vivienda;102388.59;329;0.0288;0.9521;0.2062;3;0;0.00586;0
49;Mujer;Casado;Secundaria;Indefinido;Ventas;2;Propia_Hipoteca;Si;13105.36;Consumo;Electrodomesticos;2326.22;15;0.0957;0.0;0.1512;1;0;0.001568;0
40;Hombre;Divorciado;Grado;Indefinido;Otros;0;Propia_Pagada;No;22006.95;Personal;Otros;23292.2;12;0.1371;0.0;0.95;3;2;0.045791;0
49;Hombre;Divorciado;Posgrado;Temporal;Salud;0;Propia_Pagada;No;69499.03;Personal;Viajes;55225.56;52;0.0774;0.0;0.2164;9;2;0.015701;0
49;Mujer;Divorciado;Grado;Indefinido;Ventas;0;Cedida;No;19517.49;Hipotecario;Reforma_Vivienda;94360.07;306;0.0355;0.4814;0.2885;6;4;0.044097;0
40;Hombre;Casado;Formacion Profesional;Temporal;Hosteleria;3;Propia_Hipoteca;Si;8369.98;Personal;Viajes;4071.01;42;0.1249;0.0;0.1723;2;0;0.004943;0
